Date,Stock Name,Action,Quantity,Price,Amount,Cash,TMS Khata Value,Portfolio Value,Profit/Loss,Gain %,Reason
"Mar 16, 2021",JFL,SELL,79,260.0,20540.0,368499.0,920373.0,1288872.0,869.0,+4.42%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 23.3%)
"Mar 17, 2021",JBBL,SELL,95,222.0,21090.0,389589.0,897478.0,1287067.0,-1805.0,-7.88%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 30.0%)
"Mar 18, 2021",PCBL,SELL,87,428.0,37236.0,426825.0,858850.0,1285675.0,-1392.0,-3.60%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 53.3%)
"Mar 21, 2021",NMB,SELL,51,428.0,21828.0,448653.0,836410.0,1285063.0,-612.0,-2.73%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 46.7%)
"Mar 22, 2021",SANIMA,SELL,119,359.0,42721.0,491374.0,791666.0,1283040.0,-2023.0,-4.52%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 30.0%)
"Mar 22, 2021",CFCL,SELL,260,199.0,51740.0,543114.0,740706.0,1283820.0,780.0,+1.53%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 30.0%)
"Mar 23, 2021",GMFIL,SELL,80,211.0,16880.0,559994.0,726546.0,1286540.0,2720.0,+19.21%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 36.7%)
"Mar 23, 2021",ICFC,SELL,93,297.0,27621.0,587615.0,699018.0,1286633.0,93.0,+0.34%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 36.7%)
"Mar 24, 2021",PROFL,SELL,122,159.0,19398.0,607013.0,679498.0,1286511.0,-122.0,-0.62%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 40.0%)
"Mar 25, 2021",GFCL,SELL,193,252.0,48636.0,655649.0,628739.0,1284388.0,-2123.0,-4.18%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 36.7%)
"Mar 25, 2021",ALICL,SELL,25,1245.0,31125.0,686774.0,597239.0,1284013.0,-375.0,-1.19%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 36.7%)
"Mar 29, 2021",CZBIL,SELL,63,305.0,19215.0,705989.0,577331.0,1283320.0,-693.0,-3.48%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 33.3%)
"Mar 30, 2021",MBL,SELL,168,302.0,50736.0,756725.0,537179.0,1293904.0,10584.0,+26.36%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 43.3%)
"Apr 04, 2021",CZBIL,BUY,142,316.0,44872.0,711853.0,582051.0,1293904.0,0.0,0.00%,"[Quant Buy] Confidence 75/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross (Market Health: 60.0%)"
"Apr 08, 2021",EDBL,SELL,74,512.0,37888.0,749741.0,557631.0,1307372.0,13468.0,+55.15%,[Profit Booking] Target Achieved: +55.15% gain. (Market Health: 70.0%)
"Apr 08, 2021",JBBL,BUY,196,260.0,50960.0,698781.0,608591.0,1307372.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 70.0%)"
"Apr 08, 2021",MBL,BUY,154,311.0,47894.0,650887.0,656485.0,1307372.0,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 70.0%)"
"Apr 08, 2021",CHCL,BUY,58,670.0,38860.0,612027.0,695345.0,1307372.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 70.0%)"
"Apr 12, 2021",BPCL,BUY,114,420.0,47880.0,564147.0,743225.0,1307372.0,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 73.3%)"
"Apr 12, 2021",EDBL,BUY,75,555.0,41625.0,522522.0,784850.0,1307372.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 73.3%)"
"Apr 12, 2021",GBBL,BUY,116,335.0,38860.0,483662.0,823710.0,1307372.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 73.3%)"
"Apr 13, 2021",GBIME,SELL,72,450.0,32400.0,516062.0,794910.0,1310972.0,3600.0,+12.50%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 83.3%)
"Apr 13, 2021",GMFIL,BUY,203,251.0,50953.0,465109.0,845863.0,1310972.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 83.3%)"
"Apr 13, 2021",PROFL,BUY,286,178.0,50908.0,414201.0,896771.0,1310972.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 83.3%)"
"Apr 13, 2021",SANIMA,BUY,129,393.0,50697.0,363504.0,947468.0,1310972.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 83.3%)"
"Apr 15, 2021",CFCL,BUY,214,238.0,50932.0,312572.0,998400.0,1310972.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 90.0%)"
"Apr 15, 2021",ICFC,BUY,150,340.0,51000.0,261572.0,1049400.0,1310972.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 90.0%)"
"Apr 22, 2021",CORBL,SELL,73,669.0,48837.0,310409.0,1007644.0,1318053.0,7081.0,+16.96%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 60.0%)
"Apr 29, 2021",GFCL,BUY,149,281.0,41869.0,268540.0,1049513.0,1318053.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 40.0%)"
"May 03, 2021",ALICL,BUY,29,1288.0,37352.0,231188.0,1086865.0,1318053.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 50.0%)"
"May 03, 2021",JFL,BUY,121,266.0,32186.0,199002.0,1119051.0,1318053.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 50.0%)"
"May 10, 2021",NHPC,SELL,335,160.0,53600.0,252602.0,1072151.0,1324753.0,6700.0,+14.29%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 66.7%)
"May 11, 2021",CORBL,BUY,60,670.0,40200.0,212402.0,1112351.0,1324753.0,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 66.7%)"
"May 16, 2021",NABIL,SELL,43,1288.0,55384.0,267786.0,1061783.0,1329569.0,4816.0,+9.52%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 86.2%)
"May 17, 2021",AHPC,BUY,138,329.0,45402.0,222384.0,1107185.0,1329569.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 89.7%)"
"May 17, 2021",NABBC,BUY,59,636.0,37524.0,184860.0,1144709.0,1329569.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 89.7%)"
"May 18, 2021",PROFL,SELL,286,268.0,76648.0,261508.0,1093801.0,1355309.0,25740.0,+50.56%,[Profit Booking] Target Achieved: +50.56% gain. (Market Health: 93.1%)
"May 18, 2021",NHPC,BUY,224,198.0,44352.0,217156.0,1138153.0,1355309.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 93.1%)"
"May 23, 2021",GFCL,SELL,149,435.0,64815.0,281971.0,1096284.0,1378255.0,22946.0,+54.80%,[Profit Booking] Target Achieved: +54.80% gain. (Market Health: 96.6%)
"May 23, 2021",PROFL,BUY,145,272.0,39440.0,242531.0,1135724.0,1378255.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 96.6%)"
"May 24, 2021",PCBL,BUY,90,454.0,40860.0,201671.0,1176584.0,1378255.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 100.0%)"
"May 24, 2021",NABIL,BUY,19,1320.0,25080.0,176591.0,1201664.0,1378255.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 100.0%)"
"May 30, 2021",NMB,BUY,68,438.0,29784.0,146807.0,1231448.0,1378255.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 93.1%)"
"May 30, 2021",GFCL,BUY,44,464.0,20416.0,126391.0,1251864.0,1378255.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 93.1%)"
"Jun 01, 2021",NABIL,SELL,19,1292.0,24548.0,150939.0,1226784.0,1377723.0,-532.0,-2.12%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 86.2%)
"Jun 01, 2021",ADBL,BUY,48,437.0,20976.0,129963.0,1247760.0,1377723.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Golden Cross, Healthy Market Index (Market Health: 86.2%)"
"Jun 02, 2021",JBBL,SELL,196,400.0,78400.0,208363.0,1196800.0,1405163.0,27440.0,+53.85%,[Profit Booking] Target Achieved: +53.85% gain. (Market Health: 93.1%)
"Jun 02, 2021",GMFIL,SELL,203,413.0,83839.0,292202.0,1145847.0,1438049.0,32886.0,+64.54%,[Profit Booking] Target Achieved: +64.54% gain. (Market Health: 93.1%)
"Jun 02, 2021",CFCL,SELL,214,374.0,80036.0,372238.0,1094915.0,1467153.0,29104.0,+57.14%,[Profit Booking] Target Achieved: +57.14% gain. (Market Health: 93.1%)
"Jun 02, 2021",GBIME,BUY,95,438.0,41610.0,330628.0,1136525.0,1467153.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Golden Cross, Healthy Market Index (Market Health: 93.1%)"
"Jun 03, 2021",LICN,BUY,21,2390.0,50190.0,280438.0,1186715.0,1467153.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 93.1%)"
"Jun 06, 2021",NABIL,BUY,35,1330.0,46550.0,233888.0,1233265.0,1467153.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 100.0%)"
"Jun 06, 2021",CFCL,BUY,88,370.0,32560.0,201328.0,1265825.0,1467153.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 100.0%)"
"Jun 06, 2021",JBBL,BUY,68,409.0,27812.0,173516.0,1293637.0,1467153.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 100.0%)"
"Jun 07, 2021",GBBL,SELL,116,517.0,59972.0,233488.0,1254777.0,1488265.0,21112.0,+54.33%,[Profit Booking] Target Achieved: +54.33% gain. (Market Health: 96.6%)
"Jun 07, 2021",ICFC,SELL,150,528.0,79200.0,312688.0,1203777.0,1516465.0,28200.0,+55.29%,[Profit Booking] Target Achieved: +55.29% gain. (Market Health: 96.6%)
"Jun 07, 2021",JFL,SELL,121,420.0,50820.0,363508.0,1171591.0,1535099.0,18634.0,+57.89%,[Profit Booking] Target Achieved: +57.89% gain. (Market Health: 96.6%)
"Jun 07, 2021",GMFIL,BUY,92,453.0,41676.0,321832.0,1213267.0,1535099.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 96.6%)"
"Jun 08, 2021",SBI,BUY,141,424.0,59784.0,262048.0,1273051.0,1535099.0,0.0,0.00%,"[Quant Buy] Confidence 100/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 96.6%)"
"Jun 10, 2021",AHPC,SELL,138,526.0,72588.0,334636.0,1227649.0,1562285.0,27186.0,+59.88%,[Profit Booking] Target Achieved: +59.88% gain. (Market Health: 96.6%)
"Jun 10, 2021",GFCL,SELL,44,733.0,32252.0,366888.0,1207233.0,1574121.0,11836.0,+57.97%,[Profit Booking] Target Achieved: +57.97% gain. (Market Health: 96.6%)
"Jun 13, 2021",EDBL,SELL,75,885.0,66375.0,433263.0,1165608.0,1598871.0,24750.0,+59.46%,[Profit Booking] Target Achieved: +59.46% gain. (Market Health: 96.6%)
"Jun 13, 2021",NHPC,SELL,224,309.0,69216.0,502479.0,1121256.0,1623735.0,24864.0,+56.06%,[Profit Booking] Target Achieved: +56.06% gain. (Market Health: 96.6%)
"Jun 13, 2021",PROFL,SELL,145,421.0,61045.0,563524.0,1081816.0,1645340.0,21605.0,+54.78%,[Profit Booking] Target Achieved: +54.78% gain. (Market Health: 96.6%)
"Jun 13, 2021",GBBL,BUY,70,598.0,41860.0,521664.0,1123676.0,1645340.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 96.6%)"
"Jun 13, 2021",ICFC,BUY,61,682.0,41602.0,480062.0,1165278.0,1645340.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 96.6%)"
"Jun 13, 2021",JFL,BUY,84,499.0,41916.0,438146.0,1207194.0,1645340.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 96.6%)"
"Jun 14, 2021",AHPC,BUY,93,547.0,50871.0,387275.0,1258065.0,1645340.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 100.0%)"
"Jun 17, 2021",NHPC,BUY,130,298.0,38740.0,348535.0,1296805.0,1645340.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 96.6%)"
"Jun 17, 2021",PROFL,BUY,100,390.0,39000.0,309535.0,1335805.0,1645340.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 96.6%)"
"Jun 21, 2021",ICFC,SELL,61,566.0,34526.0,344061.0,1294203.0,1638264.0,-7076.0,-17.01%,[Stop Loss] Stop-Loss hit at -17.01%. (Market Health: 75.9%)
"Jun 21, 2021",JFL,SELL,84,400.0,33600.0,377661.0,1252287.0,1629948.0,-8316.0,-19.84%,[Stop Loss] Stop-Loss hit at -19.84%. (Market Health: 75.9%)
"Jun 28, 2021",GBBL,SELL,70,498.0,34860.0,412521.0,1210427.0,1622948.0,-7000.0,-16.72%,[Stop Loss] Stop-Loss hit at -16.72%. (Market Health: 82.8%)
"Jun 28, 2021",AHPC,SELL,93,460.0,42780.0,455301.0,1159556.0,1614857.0,-8091.0,-15.90%,[Stop Loss] Stop-Loss hit at -15.90%. (Market Health: 82.8%)
"Jun 28, 2021",EDBL,BUY,50,771.0,38550.0,416751.0,1198106.0,1614857.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 82.8%)"
"Jun 28, 2021",JFL,BUY,95,408.0,38760.0,377991.0,1236866.0,1614857.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 82.8%)"
"Jun 29, 2021",PROFL,SELL,100,310.0,31000.0,408991.0,1197866.0,1606857.0,-8000.0,-20.51%,[Stop Loss] Stop-Loss hit at -20.51%. (Market Health: 79.3%)
"Jul 05, 2021",GFCL,BUY,60,640.0,38400.0,370591.0,1236266.0,1606857.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 75.9%)"
"Jul 06, 2021",GBBL,BUY,78,500.0,39000.0,331591.0,1275266.0,1606857.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 72.4%)"
"Jul 08, 2021",CHCL,SELL,58,668.0,38744.0,370335.0,1236406.0,1606741.0,-116.0,-0.30%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 75.9%)
"Jul 11, 2021",ALICL,SELL,29,1370.0,39730.0,410065.0,1199054.0,1609119.0,2378.0,+6.37%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 89.7%)
"Jul 11, 2021",AHPC,BUY,84,459.0,38556.0,371509.0,1237610.0,1609119.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 89.7%)"
"Jul 11, 2021",EBL,BUY,52,749.0,38948.0,332561.0,1276558.0,1609119.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 89.7%)"
"Jul 11, 2021",ICFC,BUY,66,583.0,38478.0,294083.0,1315036.0,1609119.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 89.7%)"
"Jul 11, 2021",PROFL,BUY,103,368.0,37904.0,256179.0,1352940.0,1609119.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 89.7%)"
"Jul 12, 2021",LICN,SELL,21,2332.0,48972.0,305151.0,1302750.0,1607901.0,-1218.0,-2.43%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 79.3%)
"Jul 13, 2021",GBIME,SELL,95,443.0,42085.0,347236.0,1261140.0,1608376.0,475.0,+1.14%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 86.2%)
"Jul 15, 2021",SBI,SELL,141,409.0,57669.0,404905.0,1201356.0,1606261.0,-2115.0,-3.54%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 82.8%)
"Jul 19, 2021",NABBC,SELL,59,686.0,40474.0,445379.0,1163832.0,1609211.0,2950.0,+7.86%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 96.6%)
"Jul 25, 2021",GBIME,BUY,102,500.0,51000.0,394379.0,1214832.0,1609211.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 89.7%)"
"Jul 25, 2021",SBI,BUY,115,441.0,50715.0,343664.0,1265547.0,1609211.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 89.7%)"
"Jul 27, 2021",JFL,SELL,95,623.0,59185.0,402849.0,1226787.0,1629636.0,20425.0,+52.70%,[Profit Booking] Target Achieved: +52.70% gain. (Market Health: 96.6%)
"Aug 01, 2021",NABBC,BUY,63,799.0,50337.0,352512.0,1277124.0,1629636.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 100.0%)"
"Aug 03, 2021",LICN,BUY,19,2495.9,47422.1,305089.9,1324546.1,1629636.0,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 100.0%)"
"Aug 05, 2021",JFL,BUY,64,647.0,41408.0,263681.9,1365954.1,1629636.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 96.6%)"
"Aug 08, 2021",BPCL,SELL,114,669.0,76266.0,339947.9,1318074.1,1658022.0,28386.0,+59.29%,[Profit Booking] Target Achieved: +59.29% gain. (Market Health: 96.6%)
"Aug 08, 2021",CHCL,BUY,81,740.0,59940.0,280007.9,1378014.1,1658022.0,0.0,0.00%,"[Quant Buy] Confidence 100/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 96.6%)"
"Aug 09, 2021",CFCL,SELL,88,585.0,51480.0,331487.9,1345454.1,1676942.0,18920.0,+58.11%,[Profit Booking] Target Achieved: +58.11% gain. (Market Health: 96.6%)
"Aug 11, 2021",ICFC,SELL,66,894.4,59030.4,390518.3,1306976.1,1697494.4,20552.4,+53.41%,[Profit Booking] Target Achieved: +53.41% gain. (Market Health: 100.0%)
"Aug 11, 2021",ALICL,BUY,33,1417.0,46761.0,343757.3,1353737.1,1697494.4,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 100.0%)"
"Aug 12, 2021",CORBL,SELL,60,1020.0,61200.0,404957.3,1313537.1,1718494.4,21000.0,+52.24%,[Profit Booking] Target Achieved: +52.24% gain. (Market Health: 100.0%)
"Aug 15, 2021",EDBL,SELL,50,1170.0,58500.0,463457.3,1274987.1,1738444.4,19950.0,+51.75%,[Profit Booking] Target Achieved: +51.75% gain. (Market Health: 93.1%)
"Aug 15, 2021",BPCL,BUY,72,620.0,44640.0,418817.3,1319627.1,1738444.4,0.0,0.00%,"[Quant Buy] Confidence 75/100: Strong Uptrend, Stable RSI, Volume Breakout, Healthy Market Index (Market Health: 93.1%)"
"Aug 15, 2021",CFCL,BUY,64,652.0,41728.0,377089.3,1361355.1,1738444.4,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 93.1%)"
"Aug 15, 2021",ICFC,BUY,41,1020.0,41820.0,335269.3,1403175.1,1738444.4,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 93.1%)"
"Aug 16, 2021",CORBL,BUY,39,1073.6,41870.4,293398.9,1445045.5,1738444.4,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 93.1%)"
"Aug 17, 2021",NHPC,SELL,130,482.7,62751.0,356149.9,1406305.5,1762455.4,24011.0,+61.98%,[Profit Booking] Target Achieved: +61.98% gain. (Market Health: 89.7%)
"Aug 18, 2021",JBBL,SELL,68,623.0,42364.0,398513.9,1378493.5,1777007.4,14552.0,+52.32%,[Profit Booking] Target Achieved: +52.32% gain. (Market Health: 93.1%)
"Aug 18, 2021",AHPC,SELL,84,690.8,58027.2,456541.1,1339937.5,1796478.6,19471.2,+50.50%,[Profit Booking] Target Achieved: +50.50% gain. (Market Health: 93.1%)
"Aug 24, 2021",NHPC,BUY,117,432.9,50649.3,405891.8,1390586.8,1796478.6,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 86.2%)"
"Aug 24, 2021",AHPC,BUY,58,670.0,38860.0,367031.8,1429446.8,1796478.6,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 86.2%)"
"Aug 25, 2021",JBBL,BUY,68,567.8,38610.4,328421.4,1468057.2,1796478.6,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 79.3%)"
"Aug 26, 2021",GMFIL,SELL,92,702.9,64666.8,393088.2,1426381.2,1819469.4,22990.8,+55.17%,[Profit Booking] Target Achieved: +55.17% gain. (Market Health: 75.9%)
"Aug 29, 2021",GFCL,SELL,60,974.0,58440.0,451528.2,1387981.2,1839509.4,20040.0,+52.19%,[Profit Booking] Target Achieved: +52.19% gain. (Market Health: 65.5%)
"Aug 29, 2021",SBI,SELL,115,390.0,44850.0,496378.2,1337266.2,1833644.4,-5865.0,-11.56%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 65.5%)
"Sep 01, 2021",GMFIL,BUY,58,670.0,38860.0,457518.2,1376126.2,1833644.4,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 62.1%)"
"Sep 02, 2021",CHCL,SELL,81,626.0,50706.0,508224.2,1316186.2,1824410.4,-9234.0,-15.41%,[Stop Loss] Stop-Loss hit at -15.41%. (Market Health: 62.1%)
"Sep 02, 2021",GFCL,BUY,43,892.0,38356.0,469868.2,1354542.2,1824410.4,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 62.1%)"
"Sep 05, 2021",KBL,SELL,155,342.0,53010.0,522878.2,1309747.2,1832625.4,8215.0,+18.34%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 37.9%)
"Sep 05, 2021",LICN,SELL,19,2100.0,39900.0,562778.2,1262325.1,1825103.3,-7522.1,-15.86%,[Stop Loss] Stop-Loss hit at -15.86%. (Market Health: 37.9%)
"Sep 05, 2021",ICFC,SELL,41,864.9,35460.9,598239.1,1220505.1,1818744.2,-6359.1,-15.21%,[Stop Loss] Stop-Loss hit at -15.21%. (Market Health: 37.9%)
"Sep 06, 2021",PROFL,SELL,103,554.0,57062.0,655301.1,1182601.1,1837902.2,19158.0,+50.54%,[Profit Booking] Target Achieved: +50.54% gain. (Market Health: 69.0%)
"Sep 08, 2021",NMB,SELL,68,430.9,29301.2,684602.3,1152817.1,1837419.4,-482.8,-1.62%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 44.8%)
"Sep 08, 2021",EBL,SELL,52,720.0,37440.0,722042.3,1113869.1,1835911.4,-1508.0,-3.87%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 44.8%)
"Sep 08, 2021",EDBL,BUY,41,1086.0,44526.0,677516.3,1158395.1,1835911.4,0.0,0.00%,"[Quant Buy] Confidence 75/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout (Market Health: 44.8%)"
