Date,Stock Name,Action,Quantity,Price,Amount,Cash,TMS Khata Value,Portfolio Value,Profit/Loss,Gain %,Reason
"Mar 31, 2021",NABIL,BUY,34,1294.0,43996.0,598295.0,532475.0,1151775.0,0.0,0.00%,"[Quant Buy] Confidence 75/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout (Market Health: 46.7%)"
"Apr 04, 2021",CZBIL,BUY,142,316.0,44872.0,553423.0,577347.0,1162059.0,0.0,0.00%,"[Quant Buy] Confidence 75/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross (Market Health: 60.0%)"
"Apr 06, 2021",AHPC,SELL,163,277.0,45151.0,598574.0,537901.0,1166916.0,5705.0,+14.46%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 63.3%)
"Apr 08, 2021",JBBL,BUY,196,260.0,50960.0,547614.0,588861.0,1164890.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 70.0%)"
"Apr 08, 2021",MBL,BUY,154,311.0,47894.0,499720.0,636755.0,1164890.0,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 70.0%)"
"Apr 08, 2021",CHCL,BUY,58,670.0,38860.0,460860.0,675615.0,1164890.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 70.0%)"
"Apr 12, 2021",BPCL,BUY,114,420.0,47880.0,412980.0,723495.0,1168361.0,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 73.3%)"
"Apr 12, 2021",GBBL,BUY,116,335.0,38860.0,374120.0,762355.0,1168361.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 73.3%)"
"Apr 13, 2021",GBIME,SELL,74,450.0,33300.0,407420.0,732755.0,1175707.0,3700.0,+12.50%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 83.3%)
"Apr 13, 2021",GMFIL,BUY,203,251.0,50953.0,356467.0,783708.0,1175707.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 83.3%)"
"Apr 13, 2021",PROFL,BUY,286,178.0,50908.0,305559.0,834616.0,1175707.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 83.3%)"
"Apr 13, 2021",SANIMA,BUY,129,393.0,50697.0,254862.0,885313.0,1175707.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 83.3%)"
"Apr 15, 2021",CFCL,BUY,182,238.0,43316.0,211546.0,928629.0,1188868.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 90.0%)"
"Apr 15, 2021",ICFC,BUY,105,340.0,35700.0,175846.0,964329.0,1188868.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 90.0%)"
"Apr 22, 2021",CORBL,SELL,36,669.0,24084.0,199930.0,944601.0,1163730.0,4356.0,+22.08%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 60.0%)
"Apr 29, 2021",GFCL,BUY,99,281.0,27819.0,172111.0,972420.0,1145917.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 40.0%)"
"May 03, 2021",ALICL,BUY,18,1288.0,23184.0,148927.0,995604.0,1150630.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 50.0%)"
"May 03, 2021",JFL,BUY,78,266.0,20748.0,128179.0,1016352.0,1150630.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 50.0%)"
"May 10, 2021",NHPC,SELL,296,160.0,47360.0,175539.0,974912.0,1155911.0,5920.0,+14.29%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 66.7%)
"May 11, 2021",CORBL,BUY,41,670.0,27470.0,148069.0,1002382.0,1164621.0,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 66.7%)"
"May 16, 2021",NABIL,SELL,34,1288.0,43792.0,191861.0,958386.0,1207092.0,-204.0,-0.46%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 86.2%)
"May 17, 2021",AHPC,BUY,99,329.0,32571.0,159290.0,990957.0,1218170.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 89.7%)"
"May 17, 2021",NABBC,BUY,42,636.0,26712.0,132578.0,1017669.0,1218170.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 89.7%)"
"May 18, 2021",NHPC,BUY,113,198.0,22374.0,110204.0,1040043.0,1257063.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 93.1%)"
"May 23, 2021",EDBL,SELL,41,671.0,27511.0,137715.0,1026513.0,1320075.0,13981.0,+103.33%,[Profit Booking] Target Achieved: +103.33% gain. (Market Health: 96.6%)
"May 24, 2021",PCBL,BUY,51,454.0,23154.0,114561.0,1049667.0,1315426.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 100.0%)"
"May 30, 2021",NMB,BUY,44,438.0,19272.0,95289.0,1068939.0,1384349.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 93.1%)"
"May 30, 2021",EDBL,BUY,20,640.0,12800.0,82489.0,1081739.0,1384349.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 93.1%)"
"Jun 01, 2021",ADBL,BUY,26,437.0,11362.0,71127.0,1093101.0,1366429.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Golden Cross, Healthy Market Index (Market Health: 86.2%)"
"Jun 02, 2021",GBIME,BUY,22,438.0,9636.0,61491.0,1102737.0,1416337.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Golden Cross, Healthy Market Index (Market Health: 93.1%)"
"Jun 07, 2021",GFCL,SELL,99,574.0,56826.0,118317.0,1074918.0,1486086.0,29007.0,+104.27%,[Profit Booking] Target Achieved: +104.27% gain. (Market Health: 96.6%)
"Jun 08, 2021",PROFL,SELL,286,375.0,107250.0,225567.0,1024010.0,1543596.0,56342.0,+110.67%,[Profit Booking] Target Achieved: +110.67% gain. (Market Health: 96.6%)
"Jun 08, 2021",SBI,BUY,106,424.0,44944.0,180623.0,1068954.0,1543596.0,0.0,0.00%,"[Quant Buy] Confidence 100/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 96.6%)"
"Jun 08, 2021",NABIL,BUY,17,1315.0,22355.0,158268.0,1091309.0,1543596.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 96.6%)"
"Jun 10, 2021",GMFIL,SELL,203,514.0,104342.0,262610.0,1040356.0,1553627.0,53389.0,+104.78%,[Profit Booking] Target Achieved: +104.78% gain. (Market Health: 96.6%)
"Jun 13, 2021",CFCL,SELL,182,490.0,89180.0,351790.0,997040.0,1604320.0,45864.0,+105.88%,[Profit Booking] Target Achieved: +105.88% gain. (Market Health: 96.6%)
"Jun 13, 2021",ICFC,SELL,105,682.0,71610.0,423400.0,961340.0,1604320.0,35910.0,+100.59%,[Profit Booking] Target Achieved: +100.59% gain. (Market Health: 96.6%)
"Jun 13, 2021",LICN,BUY,20,2532.0,50640.0,372760.0,1011980.0,1604320.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 96.6%)"
"Jun 14, 2021",JBBL,SELL,196,520.0,101920.0,474680.0,961020.0,1613635.0,50960.0,+100.00%,[Profit Booking] Target Achieved: +100.00% gain. (Market Health: 100.0%)
"Jun 16, 2021",PROFL,BUY,102,380.0,38760.0,435920.0,999780.0,1579455.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 96.6%)"
"Jun 29, 2021",PROFL,SELL,102,310.0,31620.0,467540.0,961020.0,1533495.0,-7140.0,-18.42%,[Stop Loss] Stop-Loss hit at -18.42%. (Market Health: 79.3%)
"Jul 05, 2021",GFCL,BUY,60,640.0,38400.0,429140.0,999420.0,1533288.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 75.9%)"
"Jul 06, 2021",CFCL,BUY,102,382.0,38964.0,390176.0,1038384.0,1529732.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 72.4%)"
"Jul 08, 2021",CHCL,SELL,58,668.0,38744.0,428920.0,999524.0,1538380.0,-116.0,-0.30%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 75.9%)
"Jul 11, 2021",ALICL,SELL,18,1370.0,24660.0,453580.0,976340.0,1573851.0,1476.0,+6.37%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 89.7%)
"Jul 11, 2021",GMFIL,BUY,98,516.0,50568.0,403012.0,1026908.0,1573851.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 89.7%)"
"Jul 11, 2021",EBL,BUY,52,749.0,38948.0,364064.0,1065856.0,1573851.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 89.7%)"
"Jul 11, 2021",ICFC,BUY,66,583.0,38478.0,325586.0,1104334.0,1573851.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 89.7%)"
"Jul 11, 2021",JBBL,BUY,79,489.0,38631.0,286955.0,1142965.0,1573851.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 89.7%)"
"Jul 11, 2021",PROFL,BUY,101,368.0,37168.0,249787.0,1180133.0,1573851.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 89.7%)"
"Jul 12, 2021",LICN,SELL,20,2332.0,46640.0,296427.0,1129493.0,1554174.0,-4000.0,-7.90%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 79.3%)
"Jul 13, 2021",GBIME,SELL,22,443.0,9746.0,306173.0,1119857.0,1571717.0,110.0,+1.14%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 86.2%)
"Jul 15, 2021",SBI,SELL,106,409.0,43354.0,349527.0,1074913.0,1580222.0,-1590.0,-3.54%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 82.8%)
"Jul 19, 2021",NABBC,SELL,42,686.0,28812.0,378339.0,1048201.0,1610412.1,2100.0,+7.86%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 96.6%)
"Jul 25, 2021",GBIME,BUY,102,500.0,51000.0,327339.0,1099201.0,1646178.5,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 89.7%)"
"Jul 25, 2021",SBI,BUY,115,441.0,50715.0,276624.0,1149916.0,1646178.5,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 89.7%)"
"Jul 26, 2021",JFL,SELL,78,566.5,44187.0,320811.0,1129168.0,1648166.6,23439.0,+112.97%,[Profit Booking] Target Achieved: +112.97% gain. (Market Health: 93.1%)
"Aug 01, 2021",NABBC,BUY,63,799.0,50337.0,270474.0,1179505.0,1659612.8,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 100.0%)"
"Aug 03, 2021",LICN,BUY,17,2495.9,42430.3,228043.7,1221935.3,1656048.3,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 100.0%)"
"Aug 05, 2021",JFL,BUY,49,647.0,31703.0,196340.7,1253638.3,1679813.5,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 96.6%)"
"Aug 08, 2021",CHCL,BUY,53,740.0,39220.0,157120.7,1292858.3,1696111.3,0.0,0.00%,"[Quant Buy] Confidence 100/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 96.6%)"
"Aug 09, 2021",NHPC,SELL,113,419.0,47347.0,204467.7,1270484.3,1716995.9,24973.0,+111.62%,[Profit Booking] Target Achieved: +111.62% gain. (Market Health: 96.6%)
"Aug 11, 2021",ALICL,BUY,23,1417.0,32591.0,171876.7,1303075.3,1767797.0,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 100.0%)"
"Aug 15, 2021",NHPC,BUY,55,399.0,21945.0,149931.7,1325020.3,1755825.8,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 93.1%)"
"Aug 17, 2021",GBBL,SELL,116,689.0,79924.0,229855.7,1286160.3,1783286.2,41064.0,+105.67%,[Profit Booking] Target Achieved: +105.67% gain. (Market Health: 89.7%)
"Aug 18, 2021",AHPC,SELL,99,690.8,68389.2,298244.9,1253589.3,1816226.4,35818.2,+109.97%,[Profit Booking] Target Achieved: +109.97% gain. (Market Health: 93.1%)
"Aug 24, 2021",CFCL,SELL,102,777.0,79254.0,377498.9,1214625.3,1790556.8,40290.0,+103.40%,[Profit Booking] Target Achieved: +103.40% gain. (Market Health: 86.2%)
"Aug 24, 2021",AHPC,BUY,58,670.0,38860.0,338638.9,1253485.3,1790556.8,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 86.2%)"
"Aug 25, 2021",ICFC,SELL,66,1176.8,77668.8,416307.7,1215007.3,1783060.5,39190.8,+101.85%,[Profit Booking] Target Achieved: +101.85% gain. (Market Health: 79.3%)
"Aug 25, 2021",GBBL,BUY,59,656.9,38757.1,377550.6,1253764.4,1783060.5,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 79.3%)"
"Aug 29, 2021",SBI,SELL,115,390.0,44850.0,422400.6,1203049.4,1828106.6,-5865.0,-11.56%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 65.5%)
"Sep 02, 2021",CHCL,SELL,53,626.0,33178.0,455578.6,1163829.4,1771161.4,-6042.0,-15.41%,[Stop Loss] Stop-Loss hit at -15.41%. (Market Health: 62.1%)
"Sep 05, 2021",KBL,SELL,155,342.0,53010.0,508588.6,1119034.4,1719981.2,8215.0,+18.34%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 37.9%)
"Sep 05, 2021",LICN,SELL,17,2100.0,35700.0,544288.6,1076604.1,1719981.2,-6730.3,-15.86%,[Stop Loss] Stop-Loss hit at -15.86%. (Market Health: 37.9%)
"Sep 08, 2021",NMB,SELL,44,430.9,18959.6,563248.2,1057332.1,1739952.1,-312.4,-1.62%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 44.8%)
"Sep 08, 2021",EBL,SELL,52,720.0,37440.0,600688.2,1018384.1,1739952.1,-1508.0,-3.87%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 44.8%)
"Sep 12, 2021",GBIME,SELL,102,440.0,44880.0,645568.2,967384.1,1770204.4,-6120.0,-12.00%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 51.7%)
"Sep 12, 2021",ALICL,SELL,23,1355.0,31165.0,676733.2,934793.1,1770204.4,-1426.0,-4.38%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 51.7%)
"Sep 14, 2021",SANIMA,SELL,129,502.0,64758.0,741491.2,884096.1,1762328.0,14061.0,+27.74%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 58.6%)
"Sep 15, 2021",CZBIL,SELL,142,410.0,58220.0,799711.2,839224.1,1753614.4,13348.0,+29.75%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 51.7%)
"Sep 15, 2021",MBL,SELL,154,394.0,60676.0,860387.2,791330.1,1753614.4,12782.0,+26.69%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 51.7%)
"Sep 20, 2021",PCBL,SELL,51,462.0,23562.0,883949.2,768176.1,1679781.1,408.0,+1.76%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 6.9%)
"Sep 20, 2021",NABIL,SELL,17,1393.0,23681.0,907630.2,745821.1,1679781.1,1326.0,+5.93%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 6.9%)
"Sep 21, 2021",ADBL,SELL,26,507.0,13182.0,920812.2,734459.1,1679185.7,1820.0,+16.02%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 6.9%)
"Sep 22, 2021",BPCL,SELL,114,537.0,61218.0,982030.2,686579.1,1713576.8,13338.0,+27.86%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 27.6%)
"Sep 22, 2021",EDBL,SELL,20,674.5,13490.0,995520.2,673779.1,1713576.8,690.0,+5.39%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 27.6%)
"Sep 27, 2021",AHPC,SELL,58,492.0,28536.0,1024056.2,634919.1,1665698.0,-10324.0,-26.57%,[Stop Loss] Stop-Loss hit at -26.57%. (Market Health: 3.4%)
"Sep 28, 2021",JFL,SELL,49,530.0,25970.0,1050026.2,603216.1,1649233.2,-5733.0,-18.08%,[Stop Loss] Stop-Loss hit at -18.08%. (Market Health: 0.0%)
"Sep 28, 2021",GBBL,SELL,59,545.0,32155.0,1082181.2,564459.0,1649233.2,-6602.1,-17.03%,[Stop Loss] Stop-Loss hit at -17.03%. (Market Health: 0.0%)
"Sep 29, 2021",GFCL,SELL,60,656.0,39360.0,1121541.2,526059.0,1660904.0,960.0,+2.50%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 3.4%)
"Sep 29, 2021",PROFL,SELL,101,380.0,38380.0,1159921.2,488891.0,1660904.0,1212.0,+3.26%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 3.4%)
"Sep 30, 2021",GMFIL,SELL,98,504.0,49392.0,1209313.2,438323.0,1653536.2,-1176.0,-2.33%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 0.0%)
"Oct 03, 2021",JBBL,SELL,79,465.0,36735.0,1246048.2,399692.0,1648255.2,-1896.0,-4.91%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 0.0%)
"Oct 04, 2021",CORBL,SELL,41,760.0,31160.0,1277208.2,372222.0,1644761.4,3690.0,+13.43%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 0.0%)
"Oct 05, 2021",NABBC,SELL,63,760.0,47880.0,1325088.2,321885.0,1646313.2,-2457.0,-4.88%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 0.0%)
"Oct 11, 2021",NHPC,SELL,55,381.0,20955.0,1346043.2,299940.0,1645983.2,-990.0,-4.51%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 0.0%)
"Nov 03, 2021",NABIL,BUY,21,1653.0,34713.0,1311330.2,334653.0,1645983.2,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Positive Momentum, Volume Breakout (Market Health: 41.4%)"
"Nov 18, 2021",GBBL,BUY,85,635.0,53975.0,1257355.2,388628.0,1643757.2,0.0,0.00%,"[Quant Buy] Confidence 90/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross (Market Health: 41.4%)"
"Nov 18, 2021",ICFC,BUY,46,900.0,41400.0,1215955.2,430028.0,1643757.2,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 41.4%)"
"Nov 18, 2021",JFL,BUY,58,720.0,41760.0,1174195.2,471788.0,1643757.2,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 41.4%)"
"Nov 18, 2021",ALICL,BUY,28,1285.0,35980.0,1138215.2,507768.0,1643757.2,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Stable RSI, Golden Cross (Market Health: 41.4%)"
"Nov 18, 2021",GFCL,BUY,44,810.0,35640.0,1102575.2,543408.0,1643757.2,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Stable RSI, Golden Cross (Market Health: 41.4%)"
"Nov 21, 2021",NHPC,BUY,117,458.9,53691.3,1048883.9,597099.3,1640592.2,0.0,0.00%,"[Quant Buy] Confidence 90/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross (Market Health: 44.8%)"
"Dec 05, 2021",GBBL,SELL,85,533.0,45305.0,1094188.9,543124.3,1604561.5,-8670.0,-16.06%,[Stop Loss] Stop-Loss hit at -16.06%. (Market Health: 6.9%)
"Dec 05, 2021",ICFC,SELL,46,748.1,34412.6,1128601.5,501724.3,1604561.5,-6987.4,-16.88%,[Stop Loss] Stop-Loss hit at -16.88%. (Market Health: 6.9%)
"Dec 05, 2021",GFCL,SELL,44,685.0,30140.0,1158741.5,466084.3,1604561.5,-5500.0,-15.43%,[Stop Loss] Stop-Loss hit at -15.43%. (Market Health: 6.9%)
"Dec 07, 2021",JFL,SELL,58,611.0,35438.0,1194179.5,424324.3,1602903.5,-6322.0,-15.14%,[Stop Loss] Stop-Loss hit at -15.14%. (Market Health: 6.9%)
"Dec 08, 2021",NHPC,SELL,117,382.0,44694.0,1238873.5,370633.0,1600175.5,-8997.3,-16.76%,[Stop Loss] Stop-Loss hit at -16.76%. (Market Health: 6.9%)
"Dec 09, 2021",ALICL,SELL,28,1088.9,30489.2,1269362.7,334653.0,1599813.6,-5490.8,-15.26%,[Stop Loss] Stop-Loss hit at -15.26%. (Market Health: 10.3%)
"Dec 13, 2021",NABIL,SELL,21,1366.1,28688.1,1298050.8,299940.0,1597990.8,-6024.9,-17.36%,[Stop Loss] Stop-Loss hit at -17.36%. (Market Health: 0.0%)
"Jan 04, 2022",SBI,BUY,116,385.0,44660.0,1253390.8,344600.0,1597990.8,0.0,0.00%,"[Quant Buy] Confidence 75/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross (Market Health: 41.4%)"
"Jan 04, 2022",CORBL,BUY,38,935.0,35530.0,1217860.8,380130.0,1597990.8,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Positive Momentum, Volume Breakout (Market Health: 41.4%)"
"Jan 10, 2022",CORBL,SELL,38,500.2,19007.6,1236868.4,344600.0,1582500.8,-16522.4,-46.50%,[Stop Loss] Stop-Loss hit at -46.50%. (Market Health: 44.8%)
"Jan 16, 2022",CIT,BUY,16,3569.0,57104.0,1179764.4,401704.0,1581120.4,0.0,0.00%,"[Quant Buy] Confidence 100/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 79.3%)"
"Jan 16, 2022",CZBIL,BUY,175,308.0,53900.0,1125864.4,455604.0,1581120.4,0.0,0.00%,"[Quant Buy] Confidence 90/100: Strong Uptrend, Stable RSI, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 79.3%)"
"Jan 16, 2022",KBL,BUY,194,277.0,53738.0,1072126.4,509342.0,1581120.4,0.0,0.00%,"[Quant Buy] Confidence 90/100: Strong Uptrend, Stable RSI, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 79.3%)"
"Jan 16, 2022",LICN,BUY,17,2197.0,37349.0,1034777.4,546691.0,1581120.4,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 79.3%)"
"Jan 17, 2022",AHPC,BUY,89,571.3,50845.7,983931.7,597536.7,1585180.4,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 79.3%)"
"Jan 17, 2022",SANIMA,BUY,98,395.0,38710.0,945221.7,636246.7,1585180.4,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 79.3%)"
"Jan 18, 2022",ALICL,BUY,38,1339.0,50882.0,894339.7,687128.7,1586649.1,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 79.3%)"
"Jan 18, 2022",MBL,BUY,148,343.0,50764.0,843575.7,737892.7,1586649.1,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 79.3%)"
"Jan 19, 2022",EBL,BUY,63,615.0,38745.0,804830.7,776637.7,1579465.8,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 69.0%)"
"Jan 20, 2022",GBBL,BUY,64,607.0,38848.0,765982.7,815485.7,1582466.7,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 79.3%)"
"Jan 23, 2022",PROFL,BUY,102,410.0,41820.0,724162.7,857305.7,1579532.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Golden Cross, Healthy Market Index (Market Health: 72.4%)"
